review_id,product_id,product_name,text_field,macro_group,group_label,aspect_term,reviewer_company_size,overall_rating,is_incentivized,review_date,switched_from_product,absa_rating,absa_rating_min,absa_rating_max,positive_avg,neutral_avg,negative_avg,n_sentences,sentiment_label
10886475,ORC-NS-001,Oracle NetSuite,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,4.0,False,2025-02-26,GP Desk,4.315,4.002,4.912,0.6646,0.3285,0.006933333333333333,3,positive
10886684,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,4.0,False,2025-02-26,Zoho CRM,2.0,1.06,3.985,0.231975,0.036250000000000004,0.7317750000000001,4,negative
10886684,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,4.0,False,2025-02-26,Zoho CRM,3.722,3.594,3.851,0.37975000000000003,0.6015999999999999,0.01865,2,neutral
10886785,MSFT-D365-001,Microsoft Dynamics 365,dislikes,crm_customer_management,CRM & Customer Relationship Management,crm customer relationship management,mid-market,5.0,True,2025-02-27,Agentforce 360 Platform (formerly Salesforce Platform),2.672,1.804,3.158,0.046033333333333336,0.7441,0.2099,3,neutral
10886785,MSFT-D365-001,Microsoft Dynamics 365,likes,system_integration_apis,System Integration & APIs,system integration apis,mid-market,5.0,True,2025-02-27,Agentforce 360 Platform (formerly Salesforce Platform),3.866,2.28,4.955,0.5536,0.32582,0.12057999999999999,5,positive
10889598,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,3.0,False,2025-02-28,QuickBooks Online,2.04,2.04,2.04,0.2332,0.0537,0.7131,1,negative
10889598,ORC-NS-001,Oracle NetSuite,likes,system_architecture_customization,System Architecture & Customization,system architecture customization,small-business,3.0,False,2025-02-28,QuickBooks Online,4.97,4.97,4.97,0.9867,0.0115,0.0018,1,positive
10890657,ORC-NS-001,Oracle NetSuite,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,5.0,False,2025-02-27,QuickBooks Online,2.211,2.211,2.211,0.0241,0.5575,0.4184,1,neutral
10890657,ORC-NS-001,Oracle NetSuite,likes,system_architecture_customization,System Architecture & Customization,system architecture customization,mid-market,5.0,False,2025-02-27,QuickBooks Online,4.937,4.937,4.937,0.9703,0.0276,0.0021,1,positive
10895530,ORC-NS-001,Oracle NetSuite,dislikes,user_interface_navigation,User Interface & System Navigation,user interface system navigation,mid-market,2.5,False,2025-03-03,QuickBooks Desktop Pro,1.042,1.042,1.042,0.0059,0.0093,0.9848,1,negative
10895530,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,2.5,False,2025-03-03,QuickBooks Desktop Pro,4.355,3.756,4.954,0.6822,0.31325000000000003,0.00455,2,neutral
10908204,ORC-NS-001,Oracle NetSuite,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,4.0,False,2025-05-06,QuickBooks Online,1.023,1.023,1.023,0.0015,0.0084,0.9901,1,negative
10908204,ORC-NS-001,Oracle NetSuite,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,4.0,False,2025-05-06,QuickBooks Online,4.016,4.016,4.016,0.5172,0.4735,0.0093,1,positive
10912420,ORC-NS-001,Oracle NetSuite,dislikes,user_interface_navigation,User Interface & System Navigation,user interface system navigation,mid-market,5.0,False,2025-03-05,QuickBooks Online,2.689,2.689,2.689,0.2483,0.3478,0.4039,1,negative
10912420,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,5.0,False,2025-03-05,QuickBooks Online,3.677,3.378,3.976,0.34805,0.6426499999999999,0.00935,2,neutral
10914097,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,mid-market,3.5,False,2025-03-06,QuickBooks Desktop Enterprise,1.412,1.412,1.412,0.0973,0.0111,0.8915,1,negative
10914097,ORC-NS-001,Oracle NetSuite,likes,system_architecture_customization,System Architecture & Customization,system architecture customization,mid-market,3.5,False,2025-03-06,QuickBooks Desktop Enterprise,4.913,4.913,4.913,0.96,0.0362,0.0038,1,positive
10917427,MSFT-D365-001,Microsoft Dynamics 365,likes,system_integration_apis,System Integration & APIs,system integration apis,mid-market,3.0,True,2025-03-07,QuickBooks Desktop Pro,4.987,4.987,4.987,0.9944,0.0047,0.0009,1,positive
10922177,ORC-NS-001,Oracle NetSuite,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,4.0,False,2025-03-08,QuickBooks Online,1.145,1.145,1.145,0.0193,0.0337,0.9469,1,negative
10922177,ORC-NS-001,Oracle NetSuite,likes,system_integration_apis,System Integration & APIs,system integration apis,mid-market,4.0,False,2025-03-08,QuickBooks Online,3.427,3.427,3.427,0.2452,0.7232,0.0315,1,neutral
10926823,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,4.5,False,2025-03-11,Precoro,3.942,3.864,4.021,0.47975,0.5118,0.00845,2,neutral
10927038,ORC-NS-001,Oracle NetSuite,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,4.0,False,2025-03-11,Intuit QuickBooks,2.962,2.962,2.962,0.0159,0.9494,0.0347,1,neutral
10928092,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,3.5,False,2025-03-11,Smartbill,1.469,1.469,1.469,0.0759,0.0828,0.8413,1,negative
10928565,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,small-business,4.0,False,2025-03-11,AccountMate,1.746,1.066,3.301,0.14145454545454547,0.08995454545454545,0.7686,11,negative
10928565,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,4.0,False,2025-03-11,AccountMate,4.286,3.078,4.901,0.64836875,0.346175,0.00545,16,positive
10932023,ORC-NS-001,Oracle NetSuite,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,mid-market,4.0,False,2025-03-12,Workday Adaptive Planning,2.993,2.243,3.743,0.2162,0.56395,0.2198,2,neutral
10932023,ORC-NS-001,Oracle NetSuite,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,4.0,False,2025-03-12,Workday Adaptive Planning,4.0,3.033,4.967,0.507,0.48610000000000003,0.0069,2,neutral
10932359,SGE-INT-001,Sage Intacct,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,small-business,4.5,False,2025-03-12,Sage 50cloud Accounting,3.816,3.816,3.816,0.4208,0.5662,0.013,1,neutral
10932359,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,small-business,4.5,False,2025-03-12,Sage 50cloud Accounting,3.93,3.208,4.909,0.47079999999999994,0.5235333333333333,0.005666666666666667,3,neutral
10933068,SGE-INT-001,Sage Intacct,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,4.0,False,2025-03-12,Yardi Voyager,1.012,1.012,1.012,0.0024,0.0012,0.9964,1,negative
10933068,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,small-business,4.0,False,2025-03-12,Yardi Voyager,4.747,4.449,4.93,0.8762666666666666,0.12076666666666665,0.0029666666666666665,3,positive
10934615,MSFT-D365-001,Microsoft Dynamics 365,dislikes,customization_integration,Customization & Third-Party Integration,customization third-party integration,enterprise,4.0,True,2025-06-18,Office 365 for SAP ERP,1.251,1.016,1.486,0.02265,0.08015,0.8972,2,negative
10934615,MSFT-D365-001,Microsoft Dynamics 365,likes,system_integration_apis,System Integration & APIs,system integration apis,enterprise,4.0,True,2025-06-18,Office 365 for SAP ERP,4.991,4.991,4.991,0.9964,0.0027,0.0009,1,positive
10935304,SGE-INT-001,Sage Intacct,dislikes,multi_entity_currency,Multi-Entity & Currency Management,multi-entity currency management,mid-market,4.0,False,2025-03-12,AP Connect enhancement,2.576,2.023,3.326,0.1297,0.5287,0.341625,4,neutral
10935304,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.0,False,2025-03-12,AP Connect enhancement,3.892,3.055,4.729,0.50305,0.4401,0.0569,2,neutral
10935904,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,3.5,True,2026-04-16,Microsoft 365,1.233,1.035,1.563,0.025287499999999997,0.0658875,0.9088375,8,negative
10935904,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,3.5,True,2026-04-16,Microsoft 365,3.146,3.066,3.226,0.08125,0.9105000000000001,0.00825,2,neutral
10936311,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,3.5,False,2025-10-07,Sage 50cloud Accounting,1.976,1.008,4.66,0.17102857142857145,0.1459857142857143,0.6829999999999999,7,negative
10936311,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,3.5,False,2025-10-07,Sage 50cloud Accounting,4.424,4.022,4.848,0.72112,0.26972,0.00912,5,positive
10936396,SGE-INT-001,Sage Intacct,dislikes,multi_entity_currency,Multi-Entity & Currency Management,multi-entity currency management,small-business,5.0,False,2025-03-27,PointClickCare Skilled Nursing Platform,2.576,2.576,2.576,0.0982,0.5919,0.3099,1,neutral
10936396,SGE-INT-001,Sage Intacct,likes,user_experience_usability,User Experience & System Usability,user experience system usability,small-business,5.0,False,2025-03-27,PointClickCare Skilled Nursing Platform,4.97,4.951,4.989,0.9874,0.010150000000000001,0.00235,2,positive
10937384,ORC-NS-001,Oracle NetSuite,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,4.0,False,2025-03-13,QuickBooks Online,3.965,3.965,3.965,0.5727,0.3368,0.0904,1,positive
10937384,ORC-NS-001,Oracle NetSuite,likes,system_architecture_customization,System Architecture & Customization,system architecture customization,small-business,4.0,False,2025-03-13,QuickBooks Online,4.858,4.858,4.858,0.9322,0.0645,0.0033,1,positive
10939077,ORC-NS-001,Oracle NetSuite,dislikes,user_interface_navigation,User Interface & System Navigation,user interface system navigation,mid-market,4.0,False,2025-03-13,Koble ERP,3.209,3.109,3.309,0.3458,0.413,0.2412,2,neutral
10939077,ORC-NS-001,Oracle NetSuite,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,4.0,False,2025-03-13,Koble ERP,3.809,3.193,4.94,0.40975,0.585225,0.00505,4,neutral
10939451,ACU-ERP-001,Acumatica,likes,sales_order_management,Sales & Order Management,sales order management,small-business,5.0,False,2025-03-14,Microsoft 365,3.998,3.499,4.496,0.5055499999999999,0.48765000000000003,0.0068000000000000005,2,neutral
10940099,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,small-business,5.0,False,2025-03-14,Yardi Voyager,3.927,3.927,3.927,0.4727,0.5183,0.009,1,neutral
10943804,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,1.5,False,2025-03-17,MBA Software and Consulting Inc.,2.689,1.139,3.731,0.072175,0.7003416666666666,0.22748333333333334,12,neutral
10944345,SGE-INT-001,Sage Intacct,dislikes,user_interface_navigation,User Interface & System Navigation,user interface system navigation,mid-market,2.5,False,2025-03-17,QuickBooks Online,1.039,1.039,1.039,0.0088,0.0022,0.989,1,negative
10944345,SGE-INT-001,Sage Intacct,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,2.5,False,2025-03-17,QuickBooks Online,4.46,3.997,4.922,0.7343500000000001,0.261,0.0046,2,positive
10944742,SGE-INT-001,Sage Intacct,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,mid-market,4.5,False,2025-03-17,QuickBooks Online,3.591,3.208,4.343,0.3215333333333333,0.6524666666666666,0.026033333333333335,3,neutral
10944742,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.5,False,2025-03-17,QuickBooks Online,4.027,3.09,4.975,0.5203,0.47282,0.00688,5,neutral
10947886,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,1.5,False,2025-03-17,FUND E-Z,4.929,4.929,4.929,0.9674,0.0294,0.0032,1,positive
10947939,MSFT-D365-001,Microsoft Dynamics 365,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,mid-market,3.5,True,2025-03-17,Microsoft Teams,4.981,4.981,4.981,0.9914,0.0078,0.0008,1,positive
10949270,SGE-INT-001,Sage Intacct,dislikes,specialized_modules,Specialized Module Functionality,specialized module functionality,small-business,5.0,False,2025-03-17,Microsoft Dynamics 365 Business Central,2.267,2.042,2.492,0.18845,0.25645,0.5550999999999999,2,negative
10949270,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,5.0,False,2025-03-17,Microsoft Dynamics 365 Business Central,3.852,3.096,4.608,0.43055,0.5649500000000001,0.0045,2,positive
10953628,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,mid-market,5.0,False,2025-03-19,QuickBooks Online,1.434,1.185,1.684,0.0933,0.03085,0.8759,2,negative
10953628,ORC-NS-001,Oracle NetSuite,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2025-03-19,QuickBooks Online,3.548,3.051,4.77,0.3055,0.6631,0.03138,5,neutral
10954831,ORC-NS-001,Oracle NetSuite,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,5.0,False,2025-03-19,QuickBooks Online,2.901,2.85,2.952,0.0406,0.8694999999999999,0.08990000000000001,2,neutral
10954831,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,5.0,False,2025-03-19,QuickBooks Online,4.349,4.098,4.6,0.682,0.3106,0.0074,2,positive
10958810,ORC-NS-001,Oracle NetSuite,dislikes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,small-business,2.5,False,2025-03-20,QuickBooks Desktop Enterprise,2.743,2.38,2.966,0.06944,0.73244,0.1981,5,neutral
10958810,ORC-NS-001,Oracle NetSuite,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,small-business,2.5,False,2025-03-20,QuickBooks Desktop Enterprise,4.89,4.808,4.972,0.9480999999999999,0.0489,0.0030499999999999998,2,positive
10963104,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,4.5,False,2025-03-21,Sage 50cloud Accounting,1.083,1.083,1.083,0.0082,0.0249,0.9668,1,negative
10963104,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,4.5,False,2025-03-21,Sage 50cloud Accounting,4.929,4.929,4.929,0.9658,0.0326,0.0015,1,positive
10974099,SGE-INT-001,Sage Intacct,dislikes,user_interface_navigation,User Interface & System Navigation,user interface system navigation,mid-market,4.5,False,2025-03-28,Sage 50cloud Accounting,2.907,2.907,2.907,0.1722,0.6093,0.2185,1,neutral
10974099,SGE-INT-001,Sage Intacct,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,4.5,False,2025-03-28,Sage 50cloud Accounting,4.298,4.298,4.298,0.6666,0.316,0.0174,1,positive
10975334,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,mid-market,4.5,False,2025-03-25,Xero,3.995,3.995,3.995,0.7333,0.0311,0.2356,1,positive
10975334,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,4.5,False,2025-03-25,Xero,4.401,3.06,4.97,0.7094666666666667,0.28155,0.00895,6,positive
10976657,ORC-NS-001,Oracle NetSuite,dislikes,specialized_modules,Specialized Module Functionality,specialized module functionality,mid-market,4.5,False,2025-03-25,QuickBooks Desktop Pro,3.808,2.774,4.843,0.59245,0.2193,0.18819999999999998,2,positive
10976657,ORC-NS-001,Oracle NetSuite,likes,user_experience_usability,User Experience & System Usability,user experience system usability,mid-market,4.5,False,2025-03-25,QuickBooks Desktop Pro,4.887,4.887,4.887,0.9583,0.0268,0.0149,1,positive
10976725,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,5.0,False,2025-03-26,QuickBooks Online,1.032,1.032,1.032,0.0058,0.0043,0.9899,1,negative
10976725,ORC-NS-001,Oracle NetSuite,likes,system_administration_governance,System Administration & Governance,system administration governance,mid-market,5.0,False,2025-03-26,QuickBooks Online,3.155,3.155,3.155,0.0897,0.898,0.0123,1,neutral
10977243,ORC-NS-001,Oracle NetSuite,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,small-business,4.5,False,2025-03-25,ACCEO Smart Vendor,1.595,1.595,1.595,0.0191,0.2591,0.7218,1,negative
10977243,ORC-NS-001,Oracle NetSuite,likes,system_architecture_customization,System Architecture & Customization,system architecture customization,small-business,4.5,False,2025-03-25,ACCEO Smart Vendor,4.992,4.992,4.992,0.9969,0.0024,0.0008,1,positive
10979242,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,5.0,False,2025-03-26,Blackbaud Financial Edge NXT,1.078,1.057,1.099,0.00895,0.02115,0.9699,2,negative
10979242,SGE-INT-001,Sage Intacct,likes,system_integration_apis,System Integration & APIs,system integration apis,small-business,5.0,False,2025-03-26,Blackbaud Financial Edge NXT,4.995,4.995,4.995,0.9983,0.001,0.0006,1,positive
10979812,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,small-business,4.5,False,2025-03-26,Windward System Five,3.122,2.893,3.35,0.365,0.3307,0.3043,2,positive
10979812,ORC-NS-001,Oracle NetSuite,likes,system_architecture_customization,System Architecture & Customization,system architecture customization,small-business,4.5,False,2025-03-26,Windward System Five,4.857,4.857,4.857,0.9354,0.0575,0.0071,1,positive
10982876,ORC-NS-001,Oracle NetSuite,dislikes,customization_integration,Customization & Third-Party Integration,customization third-party integration,mid-market,4.0,False,2025-03-28,Sage Intacct,2.163,2.163,2.163,0.1012,0.379,0.5198,1,negative
10982876,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,4.0,False,2025-03-28,Sage Intacct,3.478,3.478,3.478,0.3233,0.5926,0.0841,1,neutral
10982980,SGE-INT-001,Sage Intacct,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,3.0,False,2025-03-26,SAP Concur,2.313,2.313,2.313,0.0286,0.5992,0.3721,1,neutral
10982980,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,small-business,3.0,False,2025-03-26,SAP Concur,4.985,4.985,4.985,0.9934,0.0057,0.0008,1,positive
10985135,QB-ONLINE-001,QuickBooks Online,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,5.0,False,2025-03-27,MYOB,3.037,3.037,3.037,0.0377,0.9429,0.0194,1,neutral
10985135,QB-ONLINE-001,QuickBooks Online,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,5.0,False,2025-03-27,MYOB,3.669,3.669,3.669,0.3441,0.6465,0.0094,1,neutral
10987427,ORC-NS-001,Oracle NetSuite,dislikes,sales_order_management,Sales Order Management,sales order management,small-business,5.0,False,2025-03-27,SAP ECC,4.559,4.559,4.559,0.7889,0.2018,0.0093,1,positive
10987427,ORC-NS-001,Oracle NetSuite,likes,financial_reporting_analytics,Financial Reporting & Business Intelligence,financial reporting business intelligence,small-business,5.0,False,2025-03-27,SAP ECC,4.053,3.739,4.479,0.5330333333333334,0.46060000000000006,0.006366666666666666,3,neutral
10988168,SGE-INT-001,Sage Intacct,dislikes,specialized_modules,Specialized Module Functionality,specialized module functionality,small-business,4.5,False,2025-06-13,Sage 50cloud Accounting,1.963,1.963,1.963,0.0366,0.4081,0.5553,1,negative
10988168,SGE-INT-001,Sage Intacct,likes,system_administration_governance,System Administration & Governance,system administration governance,small-business,4.5,False,2025-06-13,Sage 50cloud Accounting,3.188,3.029,3.346,0.10585,0.88205,0.0121,2,neutral
10994976,ORC-NS-001,Oracle NetSuite,dislikes,customization_integration,Customization & Third-Party Integration,customization third-party integration,mid-market,5.0,False,2025-04-01,QuickBooks Online,1.196,1.032,1.361,0.032600000000000004,0.033049999999999996,0.93435,2,negative
10994976,ORC-NS-001,Oracle NetSuite,likes,payroll_hr_management,Payroll & HR Management,payroll hr management,mid-market,5.0,False,2025-04-01,QuickBooks Online,3.09,3.09,3.09,0.0493,0.9462,0.0045,1,neutral
11013773,ORC-NS-001,Oracle NetSuite,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,4.0,False,2025-04-04,DDI System,2.987,2.064,3.529,0.1975,0.598475,0.20405,4,neutral
11013773,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,4.0,False,2025-04-04,DDI System,3.806,3.339,4.394,0.41945,0.564175,0.0164,4,neutral
11014356,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,4.0,False,2025-04-04,QuickBooks Online,1.089,1.089,1.089,0.0191,0.0063,0.9746,1,negative
11031639,SGE-INT-001,Sage Intacct,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,4.5,False,2025-04-10,QuickBooks Online,1.101,1.101,1.101,0.014,0.0223,0.9637,1,negative
11031639,SGE-INT-001,Sage Intacct,likes,sales_order_management,Sales & Order Management,sales order management,mid-market,4.5,False,2025-04-10,QuickBooks Online,3.948,3.207,4.935,0.47757499999999997,0.51885,0.003575,4,positive
11035837,SGE-INT-001,Sage Intacct,dislikes,system_performance_reliability,System Performance & Reliability,system performance reliability,mid-market,4.0,False,2025-04-11,QuickBooks Online,2.617,1.212,4.023,0.36360000000000003,0.08155000000000001,0.5548500000000001,2,negative
11036902,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,4.0,False,2025-04-11,Acumatica,1.988,1.355,2.622,0.22455,0.0453,0.7301500000000001,2,negative
11036902,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,4.0,False,2025-04-11,Acumatica,3.888,3.489,4.288,0.45375,0.5366500000000001,0.00955,2,neutral
11044751,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,mid-market,4.0,False,2025-04-14,Vista,1.676,1.565,1.757,0.12290000000000001,0.09196666666666668,0.7851666666666667,3,negative
11044751,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.0,False,2025-04-14,Vista,3.887,3.226,4.678,0.44912857142857143,0.5449571428571429,0.005900000000000001,7,neutral
11050429,ORC-NS-001,Oracle NetSuite,dislikes,accounts_payable_invoice_processing,Accounts Payable & Invoice Processing,accounts payable invoice processing,small-business,5.0,False,2025-04-16,QuickBooks Online,1.77,1.611,1.996,0.032933333333333335,0.3191,0.6479333333333334,3,negative
11050429,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,5.0,False,2025-04-16,QuickBooks Online,4.054,4.054,4.054,0.5467,0.4336,0.0197,1,positive
11050712,ORC-NS-001,Oracle NetSuite,dislikes,specialized_modules,Specialized Module Functionality,specialized module functionality,mid-market,5.0,False,2025-04-16,Intuit QuickBooks,2.704,2.001,3.998,0.2529666666666667,0.3459666666666667,0.4011,3,negative
11050712,ORC-NS-001,Oracle NetSuite,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,5.0,False,2025-04-16,Intuit QuickBooks,3.668,3.094,4.242,0.3406,0.6527499999999999,0.00665,2,positive
11054389,ORC-NS-001,Oracle NetSuite,dislikes,customer_support_service,Customer Support & Service Quality,customer support service quality,mid-market,3.5,False,2025-04-17,QuickBooks Online | Sage 50cloud Accounting,2.587,1.09,4.524,0.35856666666666664,0.07623333333333333,0.5651666666666667,3,negative
11054389,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,3.5,False,2025-04-17,QuickBooks Online | Sage 50cloud Accounting,3.904,2.988,4.821,0.46885,0.51455,0.01665,2,neutral
11054920,ORC-NS-001,Oracle NetSuite,dislikes,implementation_complexity,"Implementation, Setup & Cost Management",implementation setup cost management,small-business,1.0,False,2025-04-17,QuickBooks Desktop Enterprise,1.205,1.044,1.522,0.044300000000000006,0.013866666666666666,0.9418333333333333,3,negative
11054920,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,small-business,1.0,False,2025-04-17,QuickBooks Desktop Enterprise,4.891,4.891,4.891,0.9471,0.0511,0.0017,1,positive
11054935,ORC-NS-001,Oracle NetSuite,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,enterprise,5.0,False,2025-04-23,QuickBooks Online,3.28,2.974,3.586,0.15264999999999998,0.83485,0.0125,2,neutral
11054935,ORC-NS-001,Oracle NetSuite,likes,mobile_web_access,Mobile & Web Access,mobile web access,enterprise,5.0,False,2025-04-23,QuickBooks Online,4.942,4.942,4.942,0.974,0.0231,0.0029,1,positive
11055783,SGE-INT-001,Sage Intacct,dislikes,customization_integration,Customization & Third-Party Integration,customization third-party integration,mid-market,4.0,False,2025-04-17,QuickBooks Online,1.123,1.123,1.123,0.0186,0.0243,0.9571,1,negative
11055783,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,mid-market,4.0,False,2025-04-17,QuickBooks Online,4.099,3.514,4.684,0.55415,0.44115,0.00465,2,positive
11055944,ORC-NS-001,Oracle NetSuite,dislikes,financial_accounting_core,Financial Accounting & General Ledger,financial accounting general ledger,mid-market,4.0,False,2025-04-17,Xero,2.507,1.562,3.452,0.13524999999999998,0.4831,0.3816,2,negative
11055944,ORC-NS-001,Oracle NetSuite,likes,inventory_supply_chain,Inventory & Supply Chain Management,inventory supply chain management,mid-market,4.0,False,2025-04-17,Xero,3.743,3.23,4.373,0.3791333333333333,0.6132333333333334,0.007633333333333333,3,neutral
11059505,SGE-INT-001,Sage Intacct,dislikes,user_training_learning,User Training & Learning Curve,user training learning curve,small-business,5.0,False,2025-04-23,QuickBooks Online,1.971,1.036,2.906,0.18805,0.10935,0.7026,2,negative
11059505,SGE-INT-001,Sage Intacct,likes,core_financial_accounting,Core Financial & Accounting,core financial accounting,small-business,5.0,False,2025-04-23,QuickBooks Online,3.3,3.077,3.524,0.15819999999999998,0.8338,0.008,2,neutral
